t,angI,Inhibition,Renin,AGT,angII,angII_norm,diacid,ang17,at1r,at2r,ACE2,IR
3.9979999999999998,356303029.043052,94.06330659402607,5798.034367703659,894038857772582.8,1.3612738370812218,6.481639483985163,35.84414760892084,116.2301207024195,25.42325332775191,9.763152311750193,0.35952488797218307,21.38093478690539
4.0,356302852.2700521,94.05414893840813,5787.088055156179,894038872099917.6,1.3632029082905313,6.490824663173274,35.7848646995578,116.23108475380617,25.46222533076564,9.77811851597419,0.36007872137667424,21.38204274487875
4.002,356312711.5355118,94.54932918490087,5818.778368687097,894038886348540.5,1.2584112766075932,5.991864381262828,39.277915911254325,116.23108340664817,25.312209869827253,9.720508902626685,0.3603224274105276,21.383255585701697
4.0040000000000004,356320586.9201545,94.93737239281525,5901.674071683838,894038900516458.0,1.1672728914474568,5.557913371797167,42.49551624417227,116.22977604623804,24.930002414467495,9.573731873218593,0.3601448634801929,21.384606976603884
4.006,356326976.22315663,95.24864561499221,6021.823591212832,894038914593054.8,1.0946347102119247,5.21205018783222,45.458593979370164,116.2273298651929,24.37373658377023,9.360112162131314,0.359585303575824,21.386101217640686
4.008,356332206.0639567,95.50303408039989,6163.124648264181,894038928578941.8,1.0353113299819638,4.929584784363925,48.18648856581414,116.22404242498433,23.715881509717384,9.10747969199868,0.35872588301702946,21.38772339117927
4.010000000000001,356336577.1183682,95.71410663010904,6315.408250952146,894038942474698.0,0.9862724643237614,4.69608859921607,50.69707123915925,116.2201272987252,23.004142914098324,8.834154629087905,0.35762555245461275,21.38946073299321
4.012,356340279.19971967,95.89144061934184,6472.180126496257,894038956280865.1,0.9451602130462021,4.500334604760766,53.00685648356179,116.2157398653197,22.26990408209503,8.552188924003365,0.3563273555778069,21.391302314987865
4.014,356343464.28913975,96.04199011790868,6629.3511707057205,894038969997944.8,0.9102217416453595,4.333976764351998,55.131105031692805,116.21099189582573,21.533340066071254,8.269330291271373,0.35486247638969953,21.393238933322756
4.016,356346216.697594,96.17092728466608,6783.075003735147,894038983626533.1,0.8803469808684942,4.191729536974787,57.08391904533373,116.20599813489297,20.813349756177075,7.992836367856654,0.3532633849463897,21.395260225292212
4.018,356348616.8789391,96.28217933635636,6930.444874611203,894038997167264.6,0.8546126337283657,4.069196688715775,58.87833007019124,116.20085930319779,20.124200231450715,7.728186061746269,0.351559224259917,21.397355957465514
4.0200000000000005,356350733.6095584,96.3787823073896,7070.139566120368,894039010620714.1,0.8322422811906333,3.962681337924836,60.526380313477844,116.19564228680316,19.47253989255296,7.477932521721448,0.3497702556114565,21.399517832200054
4.022,356352609.6930522,96.46312061309315,7201.731675879777,894039023987436.2,0.8126803090972221,3.869537954682318,62.03919775117526,116.19039278102626,18.860646350447464,7.242950406208628,0.34791129293273987,21.401738759192575
4.024,356354285.4827217,96.5370932335168,7324.862813958425,894039037267987.6,0.7955164121328526,3.7878128900899886,63.42706553340959,116.18515338222895,18.2902667915206,7.023910677598848,0.34599636980813336,21.40401184130281
4.026,356355781.1172003,96.60223147008436,7439.634724433842,894039050462920.8,0.7804503067292925,3.716076358472676,64.69948612080564,116.1799520372376,17.760697516557677,6.8205430981491775,0.3440358547219941,21.40633118080187
4.028,356357126.8004663,96.65978397881858,7545.99612479654,894039063572788.9,0.7671263928888719,3.652635187653983,65.86524055182876,116.17482068093979,17.272103112878767,6.632910873423371,0.3420411035024767,21.40869067188762
4.03,356358342.81243044,96.71077922130816,7644.326105129853,894039076598138.5,0.7553245145285257,3.596441115100861,66.93244321074802,116.16977651631144,16.822423340137885,6.460222820636465,0.3400197425533772,21.411085287086323
4.032,356359444.3336709,96.75607203486588,7734.983198403359,894039089539514.1,0.7448535730821428,3.54658423424073,67.9085924378049,116.16483449239703,16.409745359630573,6.301744362849155,0.33797875668076016,21.41351034996835
4.034,356360446.3216996,96.79637884285037,7818.359015884027,894039102397457.6,0.7355349283512457,3.502213958415463,68.80061729722831,116.1600073222601,16.03200253369426,6.15668186055267,0.335924523371132,21.41596142871824
