,t,Pra,Prv,Pla,Plv,Vra,Vrv,Vla,Vlv,Vpap,Vpad,Vpa,Vpc,Vpv,Ppap,Ppad,Ppa,Ppc,Ppv,Vsa,Vsap,Vsc,Vsv,Psa,Psap,Psc,Psv
0,0.7792207790000001,3.901070539532269,4.009805817889501,7.13502011478154,11.932649837140536,77.2392888,177.14423541,60.99697623,126.53255174,30.43790817,59.76546862,51.49758158,104.87877646,307.91244142,16.408446185929996,17.930849527936708,14.340068822100557,10.724828505729873,6.89959295484049,522.12606521,191.09054537,256.06464838,2942.0057,92.90823827965434,120.82440613054443,41.575950679358264,17.871527248324902
1,0.7792207790044966,3.901070539625351,4.009805818126674,7.135020111067467,11.932649838982448,77.23928880024965,177.14423541,60.99697621941399,126.53255174,30.437908169908546,59.76546861991273,51.49758157988336,104.87877645974883,307.91244143113255,16.408446189651613,17.930849509121227,14.340068822051787,10.724828505694175,6.899592955116472,522.1260652514962,191.09054532856814,256.0646483796557,2942.00570000028,92.90823840919379,120.82440609430887,41.57595067928091,17.871527248331585
2,0.7792207790044966,3.901070539625351,4.009805818126674,7.135020111067467,11.932649838982448,77.23928880024965,177.14423541,60.99697621941399,126.53255174,30.437908169908546,59.76546861991273,51.49758157988336,104.87877645974883,307.91244143113255,16.408446189651613,17.930849509121227,14.340068822051787,10.724828505694175,6.899592955116472,522.1260652514962,191.09054532856814,256.0646483796557,2942.00570000028,92.90823840919379,120.82440609430887,41.57595067928091,17.871527248331585
3,0.7792207790089931,3.9010705397184338,4.009805818363848,7.135020107353395,11.932649840824373,77.23928880049931,177.14423541,60.99697620882798,126.53255174,30.437908169817092,59.76546861982546,51.49758157976672,104.87877645949767,307.9124414422651,16.408446193373226,17.930849490305736,14.340068822003019,10.72482850565848,6.899592955392454,522.1260652929925,191.09054528713628,256.0646483793114,2942.0057000005595,92.90823853873326,120.82440605807332,41.575950679203544,17.87152724833827
4,0.7792207790089931,3.9010705397184338,4.009805818363848,7.135020107353395,11.932649840824373,77.23928880049931,177.14423541,60.99697620882798,126.53255174,30.437908169817092,59.76546861982546,51.49758157976672,104.87877645949767,307.9124414422651,16.408446193373226,17.930849490305736,14.340068822003019,10.72482850565848,6.899592955392454,522.1260652929925,191.09054528713628,256.0646483793114,2942.0057000005595,92.90823853873326,120.82440605807332,41.575950679203544,17.87152724833827
5,0.7792208239741124,3.9010714705408756,4.009808190107298,7.134982970019447,11.93266826005542,77.23929129703946,177.14423541,60.99687035769901,126.53255174,30.437907255284674,59.76546774714304,51.49758041337353,104.87877394788373,307.912552758616,16.408483406710957,17.930661345843024,14.340068334322154,10.724828148691657,6.8995957149812925,522.126480242949,191.09013098071387,256.0646449362614,2942.0057027969456,92.90953389718418,120.82404371317446,41.57594990559949,17.87152731513173
6,0.7792208239741124,3.9010714705408756,4.009808190107298,7.1349829700191405,11.93266826005542,77.23929129703946,177.14423541,60.9968703576982,126.53255174,30.437907255284674,59.76546774714304,51.49758041337353,104.87877394788373,307.9125527586168,16.408483406711124,17.93066134584243,14.340068334322154,10.724828148691657,6.899595714981313,522.1264802429494,191.0901309807137,256.0646449362614,2942.0057027969456,92.90953389718523,120.8240437131743,41.57594990559949,17.87152731513173
7,0.7792208689392317,3.90107240136249,4.009810561854891,7.134945839461357,11.932686679319144,77.23929379357823,177.14423541,60.996764524508116,126.53255174,30.43790634076936,59.76546687441843,51.49757924700557,104.87877143627408,307.9126640570244,16.408520614439873,17.93047322211984,14.34006784665184,10.724827791725446,6.899598474125328,522.1268951679726,191.08971669880964,256.064641493299,2942.005705593331,92.91082918479822,120.82368138971876,41.575949132015104,17.871527381925173
8,0.7792208689392317,3.90107240136249,4.009810561854891,7.134945839460745,11.932686679319144,77.23929379357823,177.14423541,60.996764524506496,126.53255174,30.43790634076936,59.76546687441843,51.49757924700557,104.87877143627408,307.91266405702606,16.4085206144402,17.930473222118664,14.34006784665184,10.724827791725446,6.899598474125368,522.1268951679733,191.0897166988093,256.064641493299,2942.005705593331,92.91082918480035,120.82368138971846,41.575949132015104,17.871527381925173
9,0.779220913904351,3.9010733321832762,4.0098129336066215,7.134908715677586,11.932705098615495,77.23929629011562,177.14423541,60.996658709251236,126.53255174,30.437905426271143,59.76546600165162,51.49757808066284,104.8787689246687,307.91277533749445,16.40855781656079,17.93028511913326,14.340067358992075,10.72482743475984,6.899601232824661,522.127310068065,191.08930244142272,256.06463805042415,2942.005708389717,92.91212440157923,120.82331908770544,41.5759483584504,17.87152744871862
