,t,Pra,Prv,Pla,Plv,Vra,Vrv,Vla,Vlv,Vpap,Vpad,Vpa,Vpc,Vpv,Ppap,Ppad,Ppa,Ppc,Ppv,Vsa,Vsap,Vsc,Vsv,Psa,Psap,Psc,Psv
0,0.7792207790000001,3.926215038238108,4.031078882583794,7.181013944325974,11.975113294649697,77.2392888,177.14423541,60.99697623,126.53255174,30.43790817,59.76546862,51.49758158,104.87877646,307.91244142,16.5276066040433,18.071444603875587,14.432515913235848,10.793953550207151,6.9440630822185065,522.12606521,191.09054537,256.06464838,2942.0057,92.90823827965434,121.60315884337405,41.843921244386465,17.871527248324902
1,0.7792207790044966,3.9262150383311227,4.03107888282092,7.181013940561885,11.975113296491568,77.23928880024562,177.14423541,60.99697621934548,126.53255174,30.437908169908546,59.76546861991273,51.497581579881455,104.87877645974721,307.91244143120457,16.527606607817873,18.07144458472875,14.432515913185963,10.793953550170992,6.944063082498063,522.1260652526653,191.09054532740092,256.0646483796461,2942.0057000002876,92.9082384128432,121.60315880587753,41.84392124430643,17.871527248331777
2,0.7792207790044966,3.9262150383311227,4.03107888282092,7.181013940561885,11.975113296491568,77.23928880024562,177.14423541,60.99697621934548,126.53255174,30.437908169908546,59.76546861991273,51.497581579881455,104.87877645974721,307.91244143120457,16.527606607817873,18.07144458472875,14.432515913185963,10.793953550170992,6.944063082498063,522.1260652526653,191.09054532740092,256.0646483796461,2942.0057000002876,92.9082384128432,121.60315880587753,41.84392124430643,17.871527248331777
3,0.7792207790089931,3.926215038424137,4.031078883058049,7.181013936797797,11.975113298333456,77.23928880049124,177.14423541,60.99697620869095,126.53255174,30.437908169817092,59.76546861982546,51.49758157976291,104.87877645949443,307.91244144240915,16.527606611592446,18.071444565581906,14.43251591313608,10.793953550134834,6.944063082777621,522.1260652953306,191.09054528480183,256.0646483792922,2942.005700000575,92.9082385460321,121.60315876838101,41.8439212442264,17.871527248338634
4,0.7792207790089931,3.926215038424137,4.031078883058049,7.181013936797797,11.975113298333456,77.23928880049124,177.14423541,60.99697620869095,126.53255174,30.437908169817092,59.76546861982546,51.49758157976291,104.87877645949443,307.91244144240915,16.527606611592446,18.071444565581906,14.43251591313608,10.793953550134834,6.944063082777621,522.1260652953306,191.09054528480183,256.0646483792922,2942.005700000575,92.9082385460321,121.60315876838101,41.8439212442264,17.871527248338634
5,0.7792208239741124,3.926215968575979,4.031081254338704,7.180976299373548,11.975131717175,77.23929125670261,177.14423541,60.99686967254802,126.53255174,30.437907255284795,59.76546774714267,51.497580394316365,104.87877393170872,307.9125534789994,16.52764435448405,18.071253107748312,14.432515414297274,10.793953188554001,6.944065878123092,522.1264919351928,191.09011930650678,256.06464484021814,2942.0057028749475,92.90957039722142,121.60278381424855,41.843920443921924,17.871527316994857
6,0.7792208239741124,3.926215968575979,4.031081254338704,7.180976299373232,11.975131717175,77.23929125670261,177.14423541,60.99686967254719,126.53255174,30.437907255284795,59.76546774714267,51.497580394316365,104.87877393170872,307.9125534790003,16.527644354484217,18.07125310774771,14.432515414297274,10.793953188554001,6.944065878123113,522.1264919351931,191.09011930650658,256.06464484021814,2942.0057028749475,92.90957039722247,121.60278381424838,41.843920443921924,17.871527316994857
7,0.7792208689392317,3.9262168987269885,4.031083625623502,7.1809386688604935,11.97515013604922,77.23929371291263,177.14423541,60.99676315458407,126.53255174,30.437906340769842,59.76546687441694,51.497579208895566,104.87877140392735,307.91266549740624,16.52768209167125,18.071061671014856,14.432514915469303,10.79395282697379,6.944068673014879,522.1269185493836,191.0896933534566,256.0646413012342,2942.0057057493195,92.91090217566821,121.60240888233712,41.84391964363781,17.87152738565105
8,0.7792208689392317,3.9262168987269885,4.031083625623502,7.180938668859864,11.97515013604922,77.23929371291263,177.14423541,60.99676315458242,126.53255174,30.437906340769842,59.76546687441694,51.497579208895566,104.87877140392735,307.9126654974079,16.527682091671583,18.071061671013663,14.432514915469303,10.79395282697379,6.944068673014921,522.1269185493843,191.08969335345623,256.0646413012342,2942.0057057493195,92.91090217567034,121.60240888233679,41.84391964363781,17.87152738565105
9,0.779220913904351,3.9262178288771628,4.031085996912436,7.180901045257058,11.975168554956067,77.23929616912126,177.14423541,60.996656654794975,126.53255174,30.43790542627223,59.76546600164827,51.4975780235005,104.8787688761503,307.9127774976337,16.52771982315488,18.070870255378576,14.43251441665216,10.793952465394197,6.944071467453088,522.1273451379049,191.08926742565043,256.0646377623403,2942.005708623691,92.91223388137695,121.60203397264593,41.84391884337407,17.871527454307245
