,t,Pra,Prv,Pla,Plv,Vra,Vrv,Vla,Vlv,Vpap,Vpad,Vpa,Vpc,Vpv,Ppap,Ppad,Ppa,Ppc,Ppv,Vsa,Vsap,Vsc,Vsv,Psa,Psap,Psc,Psv
0,0.7792207790000001,2.8160579703445663,3.0918498527108746,5.150336158875115,10.10030528863274,77.2392888,177.14423541,60.99697623,126.53255174,30.43790817,59.76546862,51.49758158,104.87877646,307.91244142,11.266544057948046,11.864018514751344,10.350875915926583,7.742007373324918,4.980658410827442,522.12606521,191.09054537,256.06464838,2942.0057,92.90823827965434,87.22037641437603,30.01272825725412,17.871527248324902
1,0.7792207790044966,2.816057970432406,3.091849852950044,5.150336157001114,10.100305290476333,77.23928880042368,177.14423541,60.99697622237042,126.53255174,30.437908169908546,59.76546861991273,51.49758157996558,104.87877645981862,307.91244142802407,11.266544059384373,11.864018510234192,10.350875915916191,7.7420073733063095,4.980658410971039,522.1260652010515,191.0905453789351,256.06464838007,2942.0056999999433,92.90823825171964,87.22037642001712,30.01272825726548,17.871527248323545
2,0.7792207790044966,2.816057970432406,3.091849852950044,5.150336157001114,10.100305290476333,77.23928880042368,177.14423541,60.99697622237042,126.53255174,30.437908169908546,59.76546861991273,51.49758157996558,104.87877645981862,307.91244142802407,11.266544059384373,11.864018510234192,10.350875915916191,7.7420073733063095,4.980658410971039,522.1260652010515,191.0905453789351,256.06464838007,2942.0056999999433,92.90823825171964,87.22037642001712,30.01272825726548,17.871527248323545
3,0.7792207790089931,2.816057970520245,3.0918498531892165,5.150336155127114,10.10030529231994,77.23928880084736,177.14423541,60.99697621474084,126.53255174,30.437908169817092,59.76546861982546,51.497581579931165,104.87877645963725,307.91244143604814,11.266544060820697,11.864018505717043,10.3508759159058,7.742007373287701,4.980658411114635,522.1260651921029,191.0905453878702,256.06464838014006,2942.0056999998865,92.90823822378492,87.22037642565822,30.012728257276837,17.871527248322185
4,0.7792207790089931,2.816057970520245,3.0918498531892165,5.150336155127114,10.10030529231994,77.23928880084736,177.14423541,60.99697621474084,126.53255174,30.437908169817092,59.76546861982546,51.497581579931165,104.87877645963725,307.91244143604814,11.266544060820697,11.864018505717043,10.3508759159058,7.742007373287701,4.980658411114635,522.1260651921029,191.0905453878702,256.06464838014006,2942.0056999998865,92.90823822378492,87.22037642565822,30.012728257276837,17.871527248322185
5,0.7792208239741124,2.816058848910955,3.091852244902755,5.15031741636026,10.100323728358418,77.23929303761811,177.14423541,60.99689992347697,126.53255174,30.437907255279484,59.76546774715911,51.49758123571094,104.87877464585304,307.9125216725204,11.266558423332125,11.863973336820413,10.350875811973374,7.742007187197087,4.9806598470025225,522.125975708928,191.09063473643553,256.0646490806311,2942.005699431074,92.9079588830973,87.22043283504217,30.012728370893306,17.871527234735744
6,0.7792208239741124,2.816058848910955,3.091852244902755,5.15031741636018,10.100323728358418,77.23929303761811,177.14423541,60.996899923476676,126.53255174,30.437907255279484,59.76546774715911,51.49758123571094,104.87877464585304,307.9125216725207,11.266558423332166,11.863973336820264,10.350875811973374,7.742007187197087,4.980659847002528,522.1259757089279,191.09063473643556,256.0646490806311,2942.005699431074,92.90795888309694,87.22043283504219,30.012728370893306,17.871527234735744
7,0.7792208689392317,2.8160597273010906,3.0918546366204733,5.150298680064895,10.100342164429609,77.23929727438743,177.14423541,60.99682364128407,126.53255174,30.4379063407486,59.76546687448267,51.497580891494025,104.87877283207119,307.9126018999194,11.266572784362095,11.863928173093246,10.350875708041949,7.742007001106717,4.980661282728038,522.125886230804,191.090724080038,256.0646497811033,2942.0056988622614,92.90767955850279,87.22048924129288,30.012728484506717,17.871527221149293
8,0.7792208689392317,2.8160597273010906,3.0918546366204733,5.150298680064734,10.100342164429609,77.23929727438743,177.14423541,60.99682364128348,126.53255174,30.4379063407486,59.76546687448267,51.497580891494025,104.87877283207119,307.91260189992,11.266572784362177,11.863928173092955,10.350875708041949,7.742007001106717,4.980661282728048,522.1258862308039,191.0907240800381,256.0646497811033,2942.0056988622614,92.90767955850242,87.22048924129294,30.012728484506717,17.871527221149293
9,0.779220913904351,2.8160606056906494,3.0918570283423676,5.150279946240615,10.100360600533472,77.23930151115529,177.14423541,60.996747368160655,126.53255174,30.437905426224443,59.765466001796156,51.497580547280414,104.87877101829169,307.9126821182466,11.26658714391081,11.863883014534814,10.350875604111522,7.742006815016586,4.980662718291206,522.1257967577308,191.09081341867784,256.0646504815566,2942.005698293449,92.90740025000062,87.22054564441049,30.012728598117068,17.871527207562853
