,t,I,G,beta,IR,MTOR,Tt,C
0,0.0,13.59,100.0,407.73,0.359,14.465,1.0,0.0
1,3.162277596922828e-05,13.589951729252794,99.97471280820812,407.7299998826041,0.3589346580399954,14.464995951342853,1.0000005086272932,3.162277596922828e-05
2,6.324555193845656e-05,13.58984237212898,99.94943687378448,407.72999964782605,0.35886949474589447,14.46498723364925,1.0000010169330804,6.324555193845656e-05
3,0.0010632455519384565,13.561224285808743,99.15717105091866,407.729933762882,0.3568920111579296,14.462374333568675,1.0000169317429286,0.0010632455519384565
4,0.0020632455519384568,13.491746719758929,98.38133599837838,407.72975156720736,0.35506912461646345,14.45510483504949,1.0000325314996528,0.0020632455519384568
5,0.0030632455519384568,13.39734892256441,97.6257418179926,407.729454574139,0.35337858617418594,14.44326988298592,1.0000478238011812,0.0030632455519384568
6,0.004063245551938457,13.288437492908995,96.89248443709587,407.729044837878,0.3518004821850822,14.427061965683778,1.0000628176474515,0.004063245551938457
7,0.005063245551938457,13.171476737326344,96.18246277710357,407.7285247828745,0.3503171136476505,14.406738914911129,1.0000775229135688,0.005063245551938457
8,0.006063245551938457,13.050679664469232,95.49591005232597,407.7278970183171,0.3489128639225218,14.382585676796872,1.0000919498101155,0.006063245551938457
9,0.007063245551938457,12.928814557082484,94.83264886473708,407.72716424834255,0.3475740345248115,14.354896688134962,1.0001061086184149,0.007063245551938457
10,0.008063245551938457,12.807671927054717,94.19223895918502,407.72632921912236,0.34628867186399354,14.32396617151576,1.000120009535184,0.008063245551938457
11,0.009063245551938458,12.688388559937454,93.57407855810774,407.7253946816145,0.34504640102457873,14.290081744172785,1.0001336625667314,0.009063245551938458
12,0.010063245551938459,12.571668704632625,92.97747262210866,407.72436336583536,0.3438382686009219,14.253520399732183,1.000147077459298,0.010063245551938459
13,0.01106324555193846,12.457930899512997,92.40167748261064,407.72323796364736,0.3426565956176751,14.214546192399126,1.000160263655784,0.01106324555193846
14,0.01206324555193846,12.347405258741807,91.84592982193453,407.72202111737136,0.3414948413528279,14.173409040212595,1.0001732302705162,0.01206324555193846
15,0.012900800281167146,12.257388027973265,91.39534757229484,407.72093340528875,0.3405331708727483,14.137457185491503,1.0001839277679148,0.012900800281167146
16,0.01373835501039583,12.16972066635717,90.95784866622448,407.7197848492387,0.3395787903645349,14.10028421726978,1.0001944823679911,0.01373835501039583
17,0.014575909739624516,12.084389585787912,90.53299729208182,407.71857690357535,0.33862935149444295,14.062013393038107,1.000204898868183,0.014575909739624516
18,0.015575909739624517,11.985524891846588,90.04170242266568,407.71705892738817,0.3374994217054443,14.015048110747335,1.0002171614208102,0.015575909739624517
19,0.016575909739624518,11.889877821856793,89.56713551359432,407.7154606694078,0.3363709383743626,13.966868084511454,1.000229241253567,0.016575909739624518
20,0.01757590973962452,11.797363623423479,89.10862451310838,407.7137844222224,0.3352416647901872,13.917645897333284,1.0002411456097346,0.01757590973962452
21,0.01857590973962452,11.707886889478377,88.66552390215998,407.7120324122719,0.33410987242360374,13.86754179053527,1.0002528814155953,0.01857590973962452
22,0.01957590973962452,11.621347322588724,88.237215126855,407.7102068006051,0.3329742721575993,13.816704324089585,1.0002644552915494,0.01957590973962452
23,0.02057590973962452,11.537643223713024,87.82310638099916,407.70830968390516,0.3318339548611169,13.765271029008431,1.0002758735637212,0.02057590973962452
24,0.021575909739624522,11.456673367037977,87.42263194558555,407.70634309574365,0.33068833918047175,13.713369050299027,1.0002871422758637,0.021575909739624522
25,0.022575909739624523,11.378338185479196,87.0352513540234,407.70430900797686,0.32953712491888215,13.661115769441238,1.0002982672013085,0.022575909739624523
26,0.023575909739624524,11.302540538866776,86.66044846703115,407.7022093322376,0.3283802514876908,13.608619401407879,1.0003092538548044,0.023575909739624524
27,0.024575909739624525,11.229186183157527,86.29773049612487,407.70004592149235,0.3272178609508947,13.555979564851937,1.000320107504148,0.024575909739624525
28,0.025575909739624526,11.158184035590304,85.94662700613183,407.69782057164025,0.32605026522314584,13.503287824655779,1.000330833181533,0.025575909739624526
29,0.026575909739624527,11.089446304803262,85.60668891849427,407.6955350231344,0.32487791701902263,13.450628206647123,1.0003414356945675,0.026575909739624527
30,0.027575909739624527,11.022888531682801,85.27748752963296,407.6931909626115,0.323701384185961,13.398077684820516,1.0003519196369166,0.027575909739624527
