t,angII,angII_norm,diacid,ang17,at1r,at2r,ACE2,IR
0.0,0.02100000000194,0.0999904835224872,0.0,9.858000000000002,16.2,5.4,0.3850817669777473,0.3850817669777473
0.002,0.1599265890011354,0.761482712421349,0.0,9.25642557683308,13.975218534234877,4.670276502755667,0.3850817669777473,0.4085500123252276
0.004,0.3077163639478697,1.4651765721946042,0.0,8.743568627753158,12.515037525184606,4.2132496374195005,0.3850817669777473,0.431252023367795
0.006000000000000001,0.4545477835310773,2.1643072692927854,0.0,8.313745359967546,11.708838502175517,3.9894542229595844,0.3850817669777473,0.4532115093495701
0.008,0.6004302787090962,2.8589197087675213,0.0,7.961772635121907,11.463161187533897,3.9655020240718457,0.3850817669777473,0.4744507555087814
0.01,0.7453697320852032,3.5490419003495735,0.0,7.682333903783613,11.689307342254413,4.109706351585328,0.3850817669777473,0.4949932459365741
0.012000000000000002,0.8893725172346568,4.234704191509027,0.0,7.469985022331166,12.302679204504095,4.3918456824488485,0.3850817669777473,0.5148636283300528
0.014,1.032444359767959,4.915933844463143,0.0,7.320014781134892,13.239336827645484,4.789078749318384,0.3850817669777473,0.5340841710606853
0.016,1.174591289030335,5.592759567647368,0.0,7.228121580005683,14.44756487803423,5.282931726210581,0.3850817669777473,0.5526760060813677
0.018,1.315819214241538,6.265209497525524,0.0,7.190285827635274,15.883794237831387,5.8578411815763936,0.3850817669777473,0.5706595733226661
0.02,1.4561339837883056,6.933311480907979,0.0,7.202746534608897,17.51116486079388,6.50064063324913,0.3850817669777473,0.5880546721292081
0.022000000000000002,1.5955414405703512,7.597093338478894,0.0,7.261937071005806,19.297313830231065,7.199770285584522,0.3850817669777473,0.6048805968506503
0.024000000000000004,1.7340473997546018,8.256582758874117,0.0,7.364576433114294,21.21596542187467,7.945845106856888,0.3850817669777473,0.6211558712363031
0.026,1.871657663961886,8.911807370991852,0.0,7.507475017789972,23.24262091642814,8.730114932932036,0.3850817669777473,0.636898763374293
0.028,2.00837798822888,9.562794577160663,0.0,7.687755667591936,25.358145699214944,9.54574601925247,0.3850817669777473,0.6521266297941873
0.03,2.144214103238933,10.20957166375193,0.0,7.9027437273853325,27.547298166737487,10.38729546997222,0.3850817669777473,0.6668562496501841
0.032,2.279171705514829,10.852165754483156,0.0,8.149947406662731,29.797314896321453,11.250205756653086,0.3850817669777473,0.6811038237919014
0.034,2.413256451148945,11.490603780564413,0.0,8.426980435552021,32.09593452744907,12.130098711429467,0.3850817669777473,0.694885157261148
0.036,2.546473972254412,12.124912559029758,0.0,8.73165816118659,34.43407792955513,13.023733070848285,0.3850817669777473,0.7082154382462812
0.038,2.678829885241176,12.755118832143289,0.0,9.061885431415138,36.802604300369026,13.927845525645578,0.3850817669777473,0.7211094773151423
0.04,2.810329727669544,13.381248966730372,0.0,9.415705922780816,39.1938832265588,14.839712370508114,0.3850817669777473,0.7335815742343305
0.042,2.9409790366623416,14.003329327533315,0.0,9.791314901504629,41.601983272296835,15.75721688313208,0.3850817669777473,0.7456455425035475
0.044000000000000004,3.070783313244729,14.62138610741715,0.0,10.187026363599255,44.02193642091326,16.67858652922786,0.3850817669777473,0.7573147402039153
0.046000000000000006,3.199748021968957,15.235445325582914,0.0,10.601219938351779,46.44864278979862,17.60200164713594,0.3850817669777473,0.7686021444141999
0.04800000000000001,3.327878597068026,15.845532856867992,0.0,11.032469153446463,48.87953661121423,18.526547929743867,0.3850817669777473,0.7795201731928668
0.049999999999999996,3.455180431863301,16.451674381311012,0.0,11.47937475040849,51.31124828253568,19.45102386755124,0.3850817669777473,0.7900809505065979
0.052,3.5816588839295083,17.053895408744697,0.0,11.940631078379203,53.74091290404479,20.374408252749546,0.3850817669777473,0.8002961947963655
0.054,3.7073192826285544,17.652221314667816,0.0,12.415102561293068,56.167642098157785,21.29638601885643,0.3850817669777473,0.8101770807354409
0.056,3.8321669251993202,18.246677321626876,0.0,12.901578622155258,58.58820272574281,22.21580436841717,0.3850817669777473,0.819734721965322
0.058,3.9562070715539632,18.83728847443902,0.0,13.399066012208047,61.0019783196744,23.132445352257147,0.3850817669777473,0.8289795759361329
0.06,4.079444949267269,19.424079663948554,0.0,13.906597115369715,63.40788170661694,24.045922837146783,0.3850817669777473,0.8379218453766645
0.062,4.201885753607227,20.00707562717254,0.0,14.423200126427059,65.80410844435599,24.95559441615946,0.3850817669777473,0.8465715541628321
0.064,4.323534644979681,20.58630093513361,0.0,14.948068677584187,68.190285809799,25.861329180452035,0.3850817669777473,0.8549381586157138
0.066,4.444396754227442,21.161780018091463,0.0,15.480312220993389,70.56499604533101,26.76262284676227,0.3850817669777473,0.8630311621622472
0.068,4.564477176830468,21.733537137927268,0.0,16.01918285108311,72.92760264208204,27.65925023521602,0.3850817669777473,0.8708595303783979
0.06999999999999999,4.683780973519497,22.30159639106548,0.0,16.5640526875248,75.27808345653932,28.5512056467735,0.3850817669777473,0.8784317502646775
0.072,4.802313172752887,22.865981720267175,0.0,17.11432258523768,77.61635711275247,29.438462206436895,0.3850817669777473,0.8857560695021786
0.074,4.920078772815446,23.42671692462352,0.0,17.66937464908731,79.94203281498532,30.32088247890297,0.3850817669777473,0.8928406330619597
0.076,5.037082746822241,23.983825683381195,0.0,18.228435450879772,82.25356087069713,31.197914975706418,0.3850817669777473,0.8996938610824597
0.078,5.153330021524447,24.53733145502744,0.0,18.79115538805014,84.5518307390626,32.069879630870446,0.3850817669777473,0.9063228483302938
0.08,5.268825496037603,25.087257566463755,0.0,19.357096732260533,86.83699160858525,32.936831887914465,0.3850817669777473,0.9127347785197505
0.082,5.383574036630889,25.633627188195305,0.0,19.925876068350355,89.10933699978649,33.79887874206725,0.3850817669777473,0.9189365308102386
0.084,5.49758049567103,26.17646342453136,0.0,20.496790860443546,91.36728653748054,34.65545768984175,0.3850817669777473,0.9249357912012197
0.08600000000000001,5.610849674126508,26.715789135050976,0.0,21.069558592153758,93.61138064242955,35.506763908971436,0.3850817669777473,0.9307388527407716
0.08800000000000001,5.723386343594766,27.2516270394844,0.0,21.64388255281141,95.84193381806355,36.35291185024304,0.3850817669777473,0.9363519078105073
0.09000000000000001,5.8351952454676645,27.783999713739483,0.0,22.219468288257282,98.0591235589817,37.1939670017577,0.3850817669777473,0.941780999165559
0.09200000000000001,5.946281098757232,28.312929627163562,0.0,22.795926763030955,100.2626724880387,38.02983232819689,0.3850817669777473,0.9470323646892512
0.09400000000000001,6.056648595777763,28.838439121984045,0.0,23.372834024536466,102.45207973316992,38.86033093378782,0.3850817669777473,0.9521122347597177
0.09600000000000002,6.166302380237265,29.36055030899182,0.0,23.95003393387142,104.62779491343842,39.68562548705734,0.3850817669777473,0.9570258041056103
0.09799999999999999,6.275247072104053,29.879285185942393,0.0,24.527294561102742,106.78988564457705,40.50574216648575,0.3850817669777473,0.9617783987676438
0.09999999999999999,6.383487260928959,30.39466560575991,0.0,25.104404761964638,108.93842852089988,41.32071034511161,0.3850817669777473,0.9663751538455247
0.102,6.491027529890541,30.906713391027225,0.0,25.680959407569347,111.07312556667037,42.13042556845527,0.3850817669777473,0.9708218997159429
0.104,6.597872399892907,31.41545006781041,0.0,26.25685869900566,113.19419593965935,42.934968114052175,0.3850817669777473,0.9751231016843633
0.106,6.7040263726279505,31.920897070697524,0.0,26.831923538333644,115.3016890394467,43.7343576005975,0.3850817669777473,0.9792834471000114
0.108,6.809493919336487,32.42307568928528,0.0,27.405995913232722,117.39566377986458,44.528617032712255,0.3850817669777473,0.9833074311333964
0.11,6.914279521649263,32.92200726264154,0.0,27.978712714415884,119.47611078900586,45.31774502183394,0.3850817669777473,0.9872005487708831
0.112,7.018387597182764,33.41771282503339,0.0,28.549917795403143,121.54309414536485,46.101766394239434,0.3850817669777473,0.9909671232371965
0.114,7.121822513275917,33.91021317133371,0.0,29.119585896999762,123.59672521015115,46.88072284766336,0.3850817669777473,0.9946107069175727
0.116,7.224588625793129,34.39952904178005,0.0,29.687607751011775,125.6370887094456,47.654646558340474,0.3850817669777473,0.9981352138729073
0.118,7.3266902606109605,34.885681033824255,0.0,30.253892609565344,127.66427800119565,48.423572773368555,0.3850817669777473,1.0015443795046464
0.12,7.428131713618107,35.368689602132406,0.0,30.81836824510678,129.6783950752153,49.1875398107083,0.3850817669777473,1.0048417605547872
0.122,7.5289172507154,35.84857505858483,0.0,31.38098095040255,131.67955055318484,49.946589059183374,0.3850817669777473,1.008030735105877
0.124,7.629051107815811,36.325357572276104,0.0,31.941695538539246,133.66786368865124,50.70076497848041,0.3850817669777473,1.011114502581014
0.126,7.728537617220387,36.79905777124796,0.0,32.4998829056801,135.6430886568189,51.449981635212914,0.3850817669777473,1.0140995142748757
0.128,7.827380923872581,37.269695391448025,0.0,33.05569510627378,137.60545362769432,52.19432236293007,0.3850817669777473,1.0169877709511936
0.13,7.925585164183831,37.73729012819913,0.0,33.60919873673662,139.55513195538916,52.933850906807734,0.3850817669777473,1.0197816771428476
0.132,8.023154469359568,38.20186165203598,0.0,34.16035881711685,141.49223234268607,53.66860791109832,0.3850817669777473,1.0224841314377697
0.134,8.120092941702357,38.66342949587365,0.0,34.70915362978326,143.41686891579405,54.398635945080095,0.3850817669777473,1.0250978832168167
0.136,8.216404654611871,39.12201305500754,0.0,35.25557471942529,145.32916122434898,55.12397950305721,0.3850817669777473,1.0276255326537698
0.138,8.312093652584913,39.5776315871134,0.0,35.79962689305297,147.22923424141285,55.84468500435965,0.3850817669777473,1.0300695307153338
0.13999999999999999,8.407163951215407,40.030304212247316,0.0,36.3413282199969,149.11721836347456,56.56080079334324,0.3850817669777473,1.0324321791611386
0.142,8.501619748635845,40.480050919613944,0.0,36.87988436644609,150.99262498637074,57.27215413915411,0.3850817669777473,1.0347207586054066
0.144,8.595464892556805,40.92689002990095,0.0,37.415769772425215,152.85592043210758,57.97891333136842,0.3850817669777473,1.0369346026960586
0.146,8.688703327889884,41.37084032661398,0.0,37.94897971251723,154.70720403893122,58.681115587009835,0.3850817669777473,1.0390759542553902
0.148,8.781338975108898,41.81192047689932,0.0,38.4795052877087,156.54656738229446,59.37879533894023,0.3850817669777473,1.0411470151900062
0.15,8.873375727225522,42.25014901714362,0.0,39.007345235335904,158.37410320633683,60.071987425554425,0.3850817669777473,1.0431498731413424
0.152,8.96481744978929,42.685544352973885,0.0,39.53250592908478,160.1899054238847,60.76072709078012,0.3850817669777473,1.0450865014856672
0.154,9.055667980887579,43.118124759257384,0.0,40.05500137899098,161.99406911645107,61.44504998407796,0.3850817669777473,1.0469587593340788
0.156,9.145931159274365,43.54790851403536,0.0,40.57478070723825,163.78665020640517,62.124977764533696,0.3850817669777473,1.048768953647498
0.158,9.23561094449773,43.97491447050433,0.0,41.09141842367227,165.5674932314751,62.800456621172266,0.3850817669777473,1.0505222398253315
0.16,9.324710990363716,44.39916002608494,0.0,41.605214162715164,167.33684286480894,63.471575568517785,0.3850817669777473,1.0522180979493914
0.162,9.413235044617583,44.820663025484805,0.0,42.116162186391506,169.09477089649732,64.13836189502216,0.3850817669777473,1.0538583198803848
0.164,9.501186828998586,45.23944118958528,0.0,42.6242606386904,170.84134819765293,64.80084254943225,0.3850817669777473,1.055444612313049
0.166,9.588570039239986,45.655512115441354,0.0,43.129511545565386,172.57664472041077,65.45904414079,0.3850817669777473,1.056978596776152
0.168,9.675388345069068,46.06889327628188,0.0,43.63192081493456,174.30072949792773,66.11299293843237,0.3850817669777473,1.0584618096324925
0.17,9.761645390207086,46.479602021509244,0.0,44.1314982366805,176.01367064438304,66.76271487199132,0.3850817669777473,1.0598957020788995
0.17200000000000001,9.84734484876453,46.887655845222696,0.0,44.62818400833065,177.7155402378554,67.40823730054032,0.3850817669777473,1.0612825001588904
0.17400000000000002,9.932490426788183,47.29307239358461,0.0,45.12184671942215,179.40641445427556,68.04958906112758,0.3850817669777473,1.0626252283555657
0.17600000000000002,10.017085615811764,47.69586829136379,0.0,45.61260443733847,181.08635222904985,68.68679273753254,0.3850817669777473,1.063923951300474
0.17800000000000002,10.101133973550697,48.09606047845,0.0,46.10045900494512,182.75541956051393,69.3198734658055,0.3850817669777473,1.0651800542986205
